[02-18 00:51] === Binance V3 启动 ===
[02-18 00:51] 原则: 均线多头+回调企稳 | 严格止损2%
[02-18 00:51] BTCUSDT: 价格$67,394 | MA20=68,978 | MA50=68,469 | 信号: None
[02-23 13:53] BTCUSDT: 价格$64,760 | MA20=67,561 | MA50=67,813 | 信号: 做空
[02-23 13:53] ETHUSDT: 价格$1,859 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 13:58] BTCUSDT: 价格$64,812 | MA20=67,564 | MA50=67,815 | 信号: 做空
[02-23 13:58] ETHUSDT: 价格$1,860 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 14:03] BTCUSDT: 价格$64,845 | MA20=67,566 | MA50=67,815 | 信号: 做空
[02-23 14:03] ETHUSDT: 价格$1,860 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 14:08] BTCUSDT: 价格$64,938 | MA20=67,570 | MA50=67,817 | 信号: 做空
[02-23 14:08] ETHUSDT: 价格$1,863 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 14:13] BTCUSDT: 价格$65,092 | MA20=67,578 | MA50=67,820 | 信号: 做空
[02-23 14:13] ETHUSDT: 价格$1,866 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 14:18] BTCUSDT: 价格$65,203 | MA20=67,584 | MA50=67,822 | 信号: 做空
[02-23 14:18] ETHUSDT: 价格$1,870 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 14:23] BTCUSDT: 价格$65,114 | MA20=67,579 | MA50=67,821 | 信号: 做空
[02-23 14:23] ETHUSDT: 价格$1,869 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 14:28] BTCUSDT: 价格$64,975 | MA20=67,572 | MA50=67,818 | 信号: 做空
[02-23 14:28] ETHUSDT: 价格$1,864 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 14:33] BTCUSDT: 价格$65,104 | MA20=67,579 | MA50=67,820 | 信号: 做空
[02-23 14:33] ETHUSDT: 价格$1,869 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 14:38] BTCUSDT: 价格$65,054 | MA20=67,576 | MA50=67,819 | 信号: 做空
[02-23 14:38] ETHUSDT: 价格$1,867 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 14:43] BTCUSDT: 价格$65,052 | MA20=67,576 | MA50=67,819 | 信号: 做空
[02-23 14:43] ETHUSDT: 价格$1,868 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 14:48] BTCUSDT: 价格$65,004 | MA20=67,574 | MA50=67,818 | 信号: 做空
[02-23 14:48] ETHUSDT: 价格$1,864 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 14:53] BTCUSDT: 价格$65,025 | MA20=67,575 | MA50=67,819 | 信号: 做空
[02-23 14:53] ETHUSDT: 价格$1,865 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 14:58] BTCUSDT: 价格$65,046 | MA20=67,576 | MA50=67,819 | 信号: 做空
[02-23 14:58] ETHUSDT: 价格$1,866 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 15:03] BTCUSDT: 价格$65,111 | MA20=67,579 | MA50=67,821 | 信号: 做空
[02-23 15:03] ETHUSDT: 价格$1,867 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 15:08] BTCUSDT: 价格$65,182 | MA20=67,582 | MA50=67,822 | 信号: 做空
[02-23 15:08] ETHUSDT: 价格$1,870 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 15:13] BTCUSDT: 价格$65,349 | MA20=67,591 | MA50=67,825 | 信号: 做空
[02-23 15:13] ETHUSDT: 价格$1,875 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 15:18] BTCUSDT: 价格$65,342 | MA20=67,590 | MA50=67,825 | 信号: 做空
[02-23 15:18] ETHUSDT: 价格$1,874 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 15:23] BTCUSDT: 价格$65,423 | MA20=67,594 | MA50=67,827 | 信号: 做空
[02-23 15:23] ETHUSDT: 价格$1,876 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 15:28] BTCUSDT: 价格$65,343 | MA20=67,591 | MA50=67,825 | 信号: 做空
[02-23 15:28] ETHUSDT: 价格$1,874 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 15:33] BTCUSDT: 价格$65,342 | MA20=67,590 | MA50=67,825 | 信号: 做空
[02-23 15:33] ETHUSDT: 价格$1,874 | MA20=1,956 | MA50=1,972 | 信号: 做空
[02-23 15:38] BTCUSDT: 价格$65,616 | MA20=67,604 | MA50=67,831 | 信号: 做空
[02-23 15:38] ETHUSDT: 价格$1,880 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 15:43] BTCUSDT: 价格$65,584 | MA20=67,603 | MA50=67,830 | 信号: 做空
[02-23 15:43] ETHUSDT: 价格$1,880 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 15:48] BTCUSDT: 价格$65,697 | MA20=67,608 | MA50=67,832 | 信号: 做空
[02-23 15:48] ETHUSDT: 价格$1,882 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 15:53] BTCUSDT: 价格$65,674 | MA20=67,607 | MA50=67,832 | 信号: 做空
[02-23 15:53] ETHUSDT: 价格$1,879 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 15:58] BTCUSDT: 价格$65,749 | MA20=67,611 | MA50=67,833 | 信号: 做空
[02-23 15:58] ETHUSDT: 价格$1,879 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 16:03] BTCUSDT: 价格$65,790 | MA20=67,613 | MA50=67,834 | 信号: 做空
[02-23 16:03] ETHUSDT: 价格$1,883 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 16:08] BTCUSDT: 价格$65,768 | MA20=67,612 | MA50=67,834 | 信号: 做空
[02-23 16:08] ETHUSDT: 价格$1,881 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 16:13] BTCUSDT: 价格$65,858 | MA20=67,616 | MA50=67,835 | 信号: 做空
[02-23 16:13] ETHUSDT: 价格$1,883 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 16:18] BTCUSDT: 价格$65,833 | MA20=67,615 | MA50=67,835 | 信号: 做空
[02-23 16:18] ETHUSDT: 价格$1,881 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 16:23] BTCUSDT: 价格$65,716 | MA20=67,609 | MA50=67,833 | 信号: 做空
[02-23 16:23] ETHUSDT: 价格$1,878 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 16:28] BTCUSDT: 价格$65,737 | MA20=67,610 | MA50=67,833 | 信号: 做空
[02-23 16:28] ETHUSDT: 价格$1,878 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 16:33] BTCUSDT: 价格$65,731 | MA20=67,610 | MA50=67,833 | 信号: 做空
[02-23 16:33] ETHUSDT: 价格$1,879 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 16:38] BTCUSDT: 价格$65,838 | MA20=67,615 | MA50=67,835 | 信号: 做空
[02-23 16:38] ETHUSDT: 价格$1,884 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 16:43] BTCUSDT: 价格$65,940 | MA20=67,620 | MA50=67,837 | 信号: 做空
[02-23 16:43] ETHUSDT: 价格$1,885 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 16:48] BTCUSDT: 价格$65,947 | MA20=67,621 | MA50=67,837 | 信号: 做空
[02-23 16:48] ETHUSDT: 价格$1,887 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 16:53] BTCUSDT: 价格$65,940 | MA20=67,620 | MA50=67,837 | 信号: 做空
[02-23 16:53] ETHUSDT: 价格$1,885 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 16:58] BTCUSDT: 价格$65,954 | MA20=67,621 | MA50=67,837 | 信号: 做空
[02-23 16:58] ETHUSDT: 价格$1,885 | MA20=1,957 | MA50=1,972 | 信号: 做空
[02-23 17:03] BTCUSDT: 价格$65,781 | MA20=67,542 | MA50=67,754 | 信号: 做空
[02-23 17:03] ETHUSDT: 价格$1,884 | MA20=1,953 | MA50=1,969 | 信号: 做空
[02-23 17:08] BTCUSDT: 价格$65,779 | MA20=67,542 | MA50=67,754 | 信号: 做空
[02-23 17:08] ETHUSDT: 价格$1,884 | MA20=1,953 | MA50=1,969 | 信号: 做空
[02-23 17:13] BTCUSDT: 价格$65,799 | MA20=67,543 | MA50=67,754 | 信号: 做空
[02-23 17:13] ETHUSDT: 价格$1,887 | MA20=1,954 | MA50=1,969 | 信号: 做空
[02-23 17:18] BTCUSDT: 价格$65,749 | MA20=67,540 | MA50=67,753 | 信号: 做空
[02-23 17:18] ETHUSDT: 价格$1,886 | MA20=1,954 | MA50=1,969 | 信号: 做空
[02-23 17:23] BTCUSDT: 价格$65,691 | MA20=67,538 | MA50=67,752 | 信号: 做空
[02-23 17:23] ETHUSDT: 价格$1,884 | MA20=1,953 | MA50=1,969 | 信号: 做空
[02-23 17:28] BTCUSDT: 价格$65,709 | MA20=67,538 | MA50=67,753 | 信号: 做空
[02-23 17:28] ETHUSDT: 价格$1,884 | MA20=1,953 | MA50=1,969 | 信号: 做空
[02-23 17:33] BTCUSDT: 价格$65,650 | MA20=67,535 | MA50=67,751 | 信号: 做空
[02-23 17:33] ETHUSDT: 价格$1,881 | MA20=1,953 | MA50=1,969 | 信号: 做空
[02-23 17:38] BTCUSDT: 价格$65,589 | MA20=67,532 | MA50=67,750 | 信号: 做空
[02-23 17:38] ETHUSDT: 价格$1,878 | MA20=1,953 | MA50=1,968 | 信号: 做空
[02-23 17:43] BTCUSDT: 价格$65,593 | MA20=67,533 | MA50=67,750 | 信号: 做空
[02-23 17:43] ETHUSDT: 价格$1,878 | MA20=1,953 | MA50=1,968 | 信号: 做空
[02-23 17:48] BTCUSDT: 价格$65,603 | MA20=67,533 | MA50=67,750 | 信号: 做空
[02-23 17:48] ETHUSDT: 价格$1,879 | MA20=1,953 | MA50=1,969 | 信号: 做空
[02-23 17:53] BTCUSDT: 价格$65,614 | MA20=67,534 | MA50=67,751 | 信号: 做空
[02-23 17:53] ETHUSDT: 价格$1,880 | MA20=1,953 | MA50=1,969 | 信号: 做空
[02-23 17:58] BTCUSDT: 价格$65,689 | MA20=67,537 | MA50=67,752 | 信号: 做空
[02-23 17:58] ETHUSDT: 价格$1,881 | MA20=1,953 | MA50=1,969 | 信号: 做空
[02-23 18:03] BTCUSDT: 价格$65,812 | MA20=67,544 | MA50=67,755 | 信号: 做空
[02-23 18:03] ETHUSDT: 价格$1,885 | MA20=1,954 | MA50=1,969 | 信号: 做空
[02-23 18:08] BTCUSDT: 价格$65,826 | MA20=67,544 | MA50=67,755 | 信号: 做空
[02-23 18:08] ETHUSDT: 价格$1,885 | MA20=1,954 | MA50=1,969 | 信号: 做空
[02-23 18:13] BTCUSDT: 价格$65,813 | MA20=67,544 | MA50=67,755 | 信号: 做空
[02-23 18:13] ETHUSDT: 价格$1,886 | MA20=1,954 | MA50=1,969 | 信号: 做空
[02-23 18:18] BTCUSDT: 价格$65,738 | MA20=67,540 | MA50=67,753 | 信号: 做空
[02-23 18:18] ETHUSDT: 价格$1,884 | MA20=1,953 | MA50=1,969 | 信号: 做空
[02-23 18:23] BTCUSDT: 价格$65,726 | MA20=67,539 | MA50=67,753 | 信号: 做空
[02-23 18:23] ETHUSDT: 价格$1,883 | MA20=1,953 | MA50=1,969 | 信号: 做空
[02-23 18:28] BTCUSDT: 价格$65,807 | MA20=67,543 | MA50=67,755 | 信号: 做空
[02-23 18:28] ETHUSDT: 价格$1,887 | MA20=1,954 | MA50=1,969 | 信号: 做空
[02-23 18:33] BTCUSDT: 价格$66,167 | MA20=67,561 | MA50=67,762 | 信号: 做空
[02-23 18:34] ETHUSDT: 价格$1,900 | MA20=1,954 | MA50=1,969 | 信号: 做空
[02-23 18:39] BTCUSDT: 价格$66,299 | MA20=67,568 | MA50=67,764 | 信号: 做空
[02-23 18:39] ETHUSDT: 价格$1,908 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 18:44] BTCUSDT: 价格$66,282 | MA20=67,567 | MA50=67,764 | 信号: 做空
[02-23 18:44] ETHUSDT: 价格$1,910 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 18:49] BTCUSDT: 价格$66,285 | MA20=67,567 | MA50=67,764 | 信号: 做空
[02-23 18:49] ETHUSDT: 价格$1,914 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 18:54] BTCUSDT: 价格$66,350 | MA20=67,571 | MA50=67,765 | 信号: 做空
[02-23 18:54] ETHUSDT: 价格$1,915 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 18:59] BTCUSDT: 价格$66,383 | MA20=67,572 | MA50=67,766 | 信号: 做空
[02-23 18:59] ETHUSDT: 价格$1,915 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 19:04] BTCUSDT: 价格$66,464 | MA20=67,576 | MA50=67,768 | 信号: 做空
[02-23 19:04] ETHUSDT: 价格$1,923 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 19:09] BTCUSDT: 价格$66,416 | MA20=67,574 | MA50=67,767 | 信号: 做空
[02-23 19:09] ETHUSDT: 价格$1,921 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 19:14] BTCUSDT: 价格$66,327 | MA20=67,569 | MA50=67,765 | 信号: 做空
[02-23 19:14] ETHUSDT: 价格$1,920 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 19:19] BTCUSDT: 价格$66,389 | MA20=67,572 | MA50=67,766 | 信号: 做空
[02-23 19:19] ETHUSDT: 价格$1,925 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 19:24] BTCUSDT: 价格$66,453 | MA20=67,576 | MA50=67,767 | 信号: 做空
[02-23 19:24] ETHUSDT: 价格$1,924 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 19:29] BTCUSDT: 价格$66,362 | MA20=67,571 | MA50=67,766 | 信号: 做空
[02-23 19:29] ETHUSDT: 价格$1,921 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 19:34] BTCUSDT: 价格$66,298 | MA20=67,568 | MA50=67,764 | 信号: 做空
[02-23 19:34] ETHUSDT: 价格$1,918 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 19:39] BTCUSDT: 价格$66,249 | MA20=67,565 | MA50=67,763 | 信号: 做空
[02-23 19:39] ETHUSDT: 价格$1,914 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 19:44] BTCUSDT: 价格$66,364 | MA20=67,571 | MA50=67,766 | 信号: 做空
[02-23 19:44] ETHUSDT: 价格$1,916 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 19:49] BTCUSDT: 价格$66,293 | MA20=67,568 | MA50=67,764 | 信号: 做空
[02-23 19:49] ETHUSDT: 价格$1,914 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 19:54] BTCUSDT: 价格$66,377 | MA20=67,572 | MA50=67,766 | 信号: 做空
[02-23 19:54] ETHUSDT: 价格$1,917 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 19:59] BTCUSDT: 价格$66,320 | MA20=67,569 | MA50=67,765 | 信号: 做空
[02-23 19:59] ETHUSDT: 价格$1,913 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 20:04] BTCUSDT: 价格$66,317 | MA20=67,569 | MA50=67,765 | 信号: 做空
[02-23 20:04] ETHUSDT: 价格$1,914 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 20:09] BTCUSDT: 价格$66,324 | MA20=67,569 | MA50=67,765 | 信号: 做空
[02-23 20:09] ETHUSDT: 价格$1,916 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 20:14] BTCUSDT: 价格$66,366 | MA20=67,571 | MA50=67,766 | 信号: 做空
[02-23 20:14] ETHUSDT: 价格$1,919 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 20:19] BTCUSDT: 价格$66,435 | MA20=67,575 | MA50=67,767 | 信号: 做空
[02-23 20:19] ETHUSDT: 价格$1,918 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 20:24] BTCUSDT: 价格$66,339 | MA20=67,570 | MA50=67,765 | 信号: 做空
[02-23 20:24] ETHUSDT: 价格$1,916 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 20:29] BTCUSDT: 价格$66,325 | MA20=67,569 | MA50=67,765 | 信号: 做空
[02-23 20:29] ETHUSDT: 价格$1,915 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 20:34] BTCUSDT: 价格$66,235 | MA20=67,565 | MA50=67,763 | 信号: 做空
[02-23 20:34] ETHUSDT: 价格$1,914 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 20:39] BTCUSDT: 价格$66,151 | MA20=67,561 | MA50=67,761 | 信号: 做空
[02-23 20:39] ETHUSDT: 价格$1,912 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 20:44] BTCUSDT: 价格$66,128 | MA20=67,559 | MA50=67,761 | 信号: 做空
[02-23 20:44] ETHUSDT: 价格$1,913 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 20:49] BTCUSDT: 价格$66,155 | MA20=67,561 | MA50=67,761 | 信号: 做空
[02-23 20:49] ETHUSDT: 价格$1,913 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 20:54] BTCUSDT: 价格$66,181 | MA20=67,562 | MA50=67,762 | 信号: 做空
[02-23 20:54] ETHUSDT: 价格$1,914 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 20:59] BTCUSDT: 价格$66,197 | MA20=67,563 | MA50=67,762 | 信号: 做空
[02-23 20:59] ETHUSDT: 价格$1,915 | MA20=1,955 | MA50=1,969 | 信号: 做空
[02-23 21:04] BTCUSDT: 价格$66,193 | MA20=67,482 | MA50=67,670 | 信号: 做空
[02-23 21:04] ETHUSDT: 价格$1,914 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 21:09] BTCUSDT: 价格$66,223 | MA20=67,483 | MA50=67,670 | 信号: 做空
[02-23 21:09] ETHUSDT: 价格$1,915 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 21:14] BTCUSDT: 价格$66,216 | MA20=67,483 | MA50=67,670 | 信号: 做空
[02-23 21:14] ETHUSDT: 价格$1,915 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 21:19] BTCUSDT: 价格$66,187 | MA20=67,481 | MA50=67,670 | 信号: 做空
[02-23 21:19] ETHUSDT: 价格$1,915 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 21:24] BTCUSDT: 价格$66,114 | MA20=67,478 | MA50=67,668 | 信号: 做空
[02-23 21:24] ETHUSDT: 价格$1,914 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 21:29] BTCUSDT: 价格$66,150 | MA20=67,480 | MA50=67,669 | 信号: 做空
[02-23 21:29] ETHUSDT: 价格$1,913 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 21:34] BTCUSDT: 价格$65,896 | MA20=67,467 | MA50=67,664 | 信号: 做空
[02-23 21:34] ETHUSDT: 价格$1,907 | MA20=1,952 | MA50=1,966 | 信号: 做空
[02-23 21:39] BTCUSDT: 价格$66,271 | MA20=67,486 | MA50=67,671 | 信号: 做空
[02-23 21:39] ETHUSDT: 价格$1,922 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 21:44] BTCUSDT: 价格$66,438 | MA20=67,494 | MA50=67,675 | 信号: 做空
[02-23 21:44] ETHUSDT: 价格$1,922 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 21:49] BTCUSDT: 价格$66,368 | MA20=67,490 | MA50=67,673 | 信号: 做空
[02-23 21:49] ETHUSDT: 价格$1,923 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 21:54] BTCUSDT: 价格$66,341 | MA20=67,489 | MA50=67,673 | 信号: 做空
[02-23 21:54] ETHUSDT: 价格$1,923 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 21:59] BTCUSDT: 价格$66,253 | MA20=67,485 | MA50=67,671 | 信号: 做空
[02-23 21:59] ETHUSDT: 价格$1,920 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 22:04] BTCUSDT: 价格$66,265 | MA20=67,485 | MA50=67,671 | 信号: 做空
[02-23 22:04] ETHUSDT: 价格$1,921 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 22:09] BTCUSDT: 价格$66,330 | MA20=67,489 | MA50=67,673 | 信号: 做空
[02-23 22:09] ETHUSDT: 价格$1,924 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 22:14] BTCUSDT: 价格$66,228 | MA20=67,483 | MA50=67,671 | 信号: 做空
[02-23 22:14] ETHUSDT: 价格$1,920 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 22:19] BTCUSDT: 价格$66,173 | MA20=67,481 | MA50=67,669 | 信号: 做空
[02-23 22:19] ETHUSDT: 价格$1,920 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 22:24] BTCUSDT: 价格$66,195 | MA20=67,482 | MA50=67,670 | 信号: 做空
[02-23 22:24] ETHUSDT: 价格$1,920 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 22:29] BTCUSDT: 价格$66,241 | MA20=67,484 | MA50=67,671 | 信号: 做空
[02-23 22:29] ETHUSDT: 价格$1,923 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 22:34] BTCUSDT: 价格$66,223 | MA20=67,483 | MA50=67,670 | 信号: 做空
[02-23 22:34] ETHUSDT: 价格$1,923 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 22:39] BTCUSDT: 价格$66,153 | MA20=67,480 | MA50=67,669 | 信号: 做空
[02-23 22:39] ETHUSDT: 价格$1,921 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 22:44] BTCUSDT: 价格$66,350 | MA20=67,490 | MA50=67,673 | 信号: 做空
[02-23 22:44] ETHUSDT: 价格$1,931 | MA20=1,954 | MA50=1,966 | 信号: 做空
[02-23 22:49] BTCUSDT: 价格$66,332 | MA20=67,489 | MA50=67,673 | 信号: 做空
[02-23 22:49] ETHUSDT: 价格$1,928 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 22:54] BTCUSDT: 价格$66,323 | MA20=67,488 | MA50=67,672 | 信号: 做空
[02-23 22:54] ETHUSDT: 价格$1,929 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 22:59] BTCUSDT: 价格$66,137 | MA20=67,479 | MA50=67,669 | 信号: 做空
[02-23 22:59] ETHUSDT: 价格$1,922 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 23:04] BTCUSDT: 价格$66,153 | MA20=67,480 | MA50=67,669 | 信号: 做空
[02-23 23:04] ETHUSDT: 价格$1,921 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 23:09] BTCUSDT: 价格$66,232 | MA20=67,484 | MA50=67,671 | 信号: 做空
[02-23 23:09] ETHUSDT: 价格$1,924 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 23:14] BTCUSDT: 价格$66,253 | MA20=67,485 | MA50=67,671 | 信号: 做空
[02-23 23:14] ETHUSDT: 价格$1,925 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 23:19] BTCUSDT: 价格$66,125 | MA20=67,478 | MA50=67,668 | 信号: 做空
[02-23 23:19] ETHUSDT: 价格$1,918 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 23:24] BTCUSDT: 价格$66,050 | MA20=67,475 | MA50=67,667 | 信号: 做空
[02-23 23:24] ETHUSDT: 价格$1,915 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 23:29] BTCUSDT: 价格$66,095 | MA20=67,477 | MA50=67,668 | 信号: 做空
[02-23 23:29] ETHUSDT: 价格$1,916 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 23:34] BTCUSDT: 价格$66,067 | MA20=67,475 | MA50=67,667 | 信号: 做空
[02-23 23:34] ETHUSDT: 价格$1,915 | MA20=1,953 | MA50=1,966 | 信号: 做空
[02-23 23:39] BTCUSDT: 价格$65,862 | MA20=67,465 | MA50=67,663 | 信号: 做空
[02-23 23:39] ETHUSDT: 价格$1,910 | MA20=1,952 | MA50=1,966 | 信号: 做空
[02-23 23:44] BTCUSDT: 价格$65,849 | MA20=67,465 | MA50=67,663 | 信号: 做空
[02-23 23:44] ETHUSDT: 价格$1,905 | MA20=1,952 | MA50=1,966 | 信号: 做空
[02-23 23:49] BTCUSDT: 价格$65,757 | MA20=67,460 | MA50=67,661 | 信号: 做空
[02-23 23:49] ETHUSDT: 价格$1,900 | MA20=1,952 | MA50=1,965 | 信号: 做空
[02-23 23:54] BTCUSDT: 价格$65,959 | MA20=67,470 | MA50=67,665 | 信号: 做空
[02-23 23:54] ETHUSDT: 价格$1,907 | MA20=1,952 | MA50=1,966 | 信号: 做空
[02-23 23:59] BTCUSDT: 价格$65,903 | MA20=67,467 | MA50=67,664 | 信号: 做空
[02-23 23:59] ETHUSDT: 价格$1,905 | MA20=1,952 | MA50=1,966 | 信号: 做空
[02-24 00:04] BTCUSDT: 价格$65,739 | MA20=67,459 | MA50=67,661 | 信号: 做空
[02-24 00:04] ETHUSDT: 价格$1,900 | MA20=1,952 | MA50=1,965 | 信号: 做空
[02-24 00:09] BTCUSDT: 价格$65,783 | MA20=67,461 | MA50=67,662 | 信号: 做空
[02-24 00:09] ETHUSDT: 价格$1,900 | MA20=1,952 | MA50=1,965 | 信号: 做空
[02-24 00:14] BTCUSDT: 价格$65,986 | MA20=67,471 | MA50=67,666 | 信号: 做空
[02-24 00:14] ETHUSDT: 价格$1,906 | MA20=1,952 | MA50=1,966 | 信号: 做空
[02-24 00:19] BTCUSDT: 价格$66,084 | MA20=67,476 | MA50=67,668 | 信号: 做空
[02-24 00:19] ETHUSDT: 价格$1,909 | MA20=1,952 | MA50=1,966 | 信号: 做空
[02-24 00:24] BTCUSDT: 价格$66,001 | MA20=67,472 | MA50=67,666 | 信号: 做空
[02-24 00:24] ETHUSDT: 价格$1,907 | MA20=1,952 | MA50=1,966 | 信号: 做空
[02-24 00:29] BTCUSDT: 价格$65,789 | MA20=67,462 | MA50=67,662 | 信号: 做空
[02-24 00:29] ETHUSDT: 价格$1,903 | MA20=1,952 | MA50=1,965 | 信号: 做空
[02-24 00:34] BTCUSDT: 价格$65,843 | MA20=67,464 | MA50=67,663 | 信号: 做空
[02-24 00:34] ETHUSDT: 价格$1,906 | MA20=1,952 | MA50=1,966 | 信号: 做空
[02-24 00:39] BTCUSDT: 价格$65,872 | MA20=67,466 | MA50=67,663 | 信号: 做空
[02-24 00:39] ETHUSDT: 价格$1,907 | MA20=1,952 | MA50=1,966 | 信号: 做空
[02-24 00:44] BTCUSDT: 价格$65,787 | MA20=67,461 | MA50=67,662 | 信号: 做空
[02-24 00:44] ETHUSDT: 价格$1,905 | MA20=1,952 | MA50=1,966 | 信号: 做空
[02-24 00:49] BTCUSDT: 价格$65,812 | MA20=67,463 | MA50=67,662 | 信号: 做空
[02-24 00:49] ETHUSDT: 价格$1,903 | MA20=1,952 | MA50=1,965 | 信号: 做空
[02-24 00:54] BTCUSDT: 价格$65,680 | MA20=67,456 | MA50=67,660 | 信号: 做空
[02-24 00:54] ETHUSDT: 价格$1,897 | MA20=1,952 | MA50=1,965 | 信号: 做空
[02-24 00:59] BTCUSDT: 价格$65,676 | MA20=67,456 | MA50=67,659 | 信号: 做空
